,NestBox,Plot,latitude,longitude,CatchDate,CatchMonth,Season,coords.x1,coords.x2,Occur,CatchYear,B1,B2,B3,B4,B5,NDVI,Elevation,Slope,Aspect,NDVItext,Dist_to_path
139,1735,17,47.9231,11.19982,1/16/2013 12:00,1,1,664336.3336,5310095.333,1,2013,39,28,20,95,44,0.652173913,15.02253702,0.017170828,0.237720757,1.16E-05,108.1665383
761,1743,17,47.92352,11.19767,5/30/2013 12:00,5,0,664174.3974,5310137.433,1,2013,39,28,20,74,35,0.574468085,14.08279375,0.021160781,3.921335579,1.99E-05,108.1665383
138,1431,14,47.97503,11.19991,1/15/2013 12:00,1,1,664178.4311,5315866.844,1,2013,39,28,22,90,42,0.607142857,14.38577435,0.013637437,2.284384786,1.29E-05,30
760,1432,14,47.97506,11.19916,5/26/2013 12:00,5,0,664122.3666,5315868.581,1,2013,40,30,21,91,48,0.625,15,0.007177587,2.054018075,9.65E-05,0
137,1438,14,47.97455,11.20248,1/15/2013 12:00,1,1,664371.7436,5315818.975,1,2013,39,28,21,100,51,0.652892562,14.59444392,0.016891766,6.219048151,9.09E-06,30
759,1436,14,47.97456,11.20118,5/28/2013 12:00,5,0,664274.6974,5315817.315,1,2013,39,29,22,104,53,0.650793651,14.99999998,0.008427064,1.25386797,3.56E-06,30
136,1143,11,47.97689,11.15785,1/14/2013 12:00,1,1,661033.8775,5315984.847,1,2013,39,28,20,95,43,0.652173913,17.33601018,0.019276081,3.668578973,7.12E-06,84.85281374
135,1326,13,47.98084,11.17678,1/13/2013 12:00,1,1,662434.1009,5316463.554,1,2013,41,30,22,93,43,0.617391304,14.52395114,0.00292662,1.858417851,7.35E-06,60
758,1310,13,47.97911,11.17743,5/23/2013 12:00,5,0,662488.0332,5316272.656,1,2013,41,30,22,103,48,0.648,17.24484785,0.022111017,6.240511468,5.75E-06,90
134,1242,12,47.99008,11.18132,1/12/2013 12:00,1,1,662743.8035,5317500.038,1,2013,41,30,21,115,56,0.691176471,14.75232865,0.010436435,3.608315336,7.95E-06,0
133,1604,16,47.95935,11.20057,1/11/2013 12:00,1,1,664277.4213,5314125.625,1,2013,39,30,21,103,47,0.661290323,15.32210063,0.004335178,2.307459127,8.80E-05,60
132,1924,19,47.99088,11.27623,1/9/2013 12:00,1,1,669821.8408,5317793.707,1,2013,40,30,21,110,54,0.679389313,16.86607298,0.00378406,4.29978082,2.04E-06,0
131,1909,19,47.98954,11.27732,1/9/2013 12:00,1,1,669907.5581,5317647.186,1,2013,43,32,25,110,61,0.62962963,16,0.008800987,6.091344622,4.65E-05,42.42640687
757,1908,19,47.9895,11.27696,5/23/2013 12:00,5,0,669880.8318,5317641.947,1,2013,40,29,22,101,48,0.642276423,15.7594306,0.003632432,0.909511393,1.29E-05,30
130,1507,15,47.96306,11.24002,1/10/2013 12:00,1,1,667210.3209,5314622.736,1,2013,38,28,21,94,47,0.634782609,17.57081945,0.008427067,5.054222985,1.41E-05,30
129,1246,12,47.99065,11.1834,1/12/2013 12:00,1,1,662897.1856,5317567.78,1,2013,40,28,21,96,47,0.641025641,17.85891084,0.047979103,3.292035557,2.36E-06,0
128,1232,12,47.98975,11.1821,1/12/2013 12:00,1,1,662803.0331,5317465.01,1,2013,41,29,20,119,56,0.712230216,14.27344979,0.010642798,2.64950223,5.82E-06,30
127,1647,16,47.95741,11.20311,1/11/2013 12:00,1,1,664473.1883,5313915.434,1,2013,40,31,24,76,45,0.52,16,0.004928086,0.415742779,1.24E-05,90
126,2003,20,48.00429,11.28003,1/17/2013 12:00,1,1,670061.2353,5319292.429,1,2013,41,32,23,117,60,0.671428571,14.30022556,0.019320225,6.251947866,6.37E-06,134.1640786
756,2003,20,48.00429,11.28003,5/27/2013 12:00,5,0,670061.2353,5319292.429,1,2013,41,32,23,117,60,0.671428571,14.30022556,0.019320225,6.251947866,6.37E-06,134.1640786
755,2145,21,48.01994,11.33982,5/27/2013 12:00,5,0,674467.7309,5321165.4,1,2013,40,29,22,84,42,0.58490566,14.39420165,0.02401128,0.273635624,8.62E-06,0
125,1007,10,47.96304,11.15794,1/15/2013 12:00,1,1,661083.6761,5314445.785,1,2013,41,32,23,123,55,0.684931507,21,0.012457739,4.449405501,1.68E-06,30
124,1929,19,47.99129,11.27501,1/9/2013 12:00,1,1,669729.4806,5317836.585,1,2013,40,30,21,98,56,0.647058824,16.18937676,0.010948641,2.312689255,0.000112159,0
754,1928,19,47.99138,11.27434,5/27/2013 12:00,5,0,669679.2021,5317845.112,1,2013,44,34,32,78,62,0.418181818,16.99999997,0.014800342,2.016516797,0.000303135,42.42640687
123,1905,19,47.98957,11.27491,1/9/2013 12:00,1,1,669727.6628,5317645.21,1,2013,40,30,22,97,46,0.630252101,18.10845134,0.02370326,1.602714987,4.11E-06,108.1665383
122,2035,20,48.00595,11.27946,1/17/2013 12:00,1,1,670013.2651,5319475.659,1,2013,44,35,29,103,72,0.560606061,14.21441851,0.017123762,3.64239792,6.59E-05,308.8689042
753,2047,20,48.0065,11.2793,5/26/2013 12:00,5,0,669999.524,5319536.431,1,2013,42,33,26,86,55,0.535714286,13.96426637,0.016626361,5.413609383,0.00013629,375.8989226
121,1946,19,47.99313,11.27906,1/9/2013 12:00,1,1,670025.5713,5318050.003,1,2013,40,30,21,91,47,0.625,16.68368371,0.00899473,0.273739948,2.69E-05,150
752,1601,16,47.95949,11.20234,5/27/2013 12:00,5,0,664409.1046,5314144.956,1,2013,41,32,30,70,50,0.4,15,2.78E-11,2.302557631,0.000286751,60
751,1601,16,47.95949,11.20234,5/27/2013 12:00,5,0,664409.1046,5314144.956,1,2013,41,32,30,70,50,0.4,15,2.78E-11,2.302557631,0.000286751,60
750,1027,10,47.96176,11.15387,5/25/2013 12:00,5,0,660783.8512,5314295.036,1,2013,40,28,21,67,32,0.522727273,20,0.001235094,5.653226313,1.29E-05,42.42640687
749,1027,10,47.96176,11.15387,5/25/2013 12:00,5,0,660783.8512,5314295.036,1,2013,40,28,21,67,32,0.522727273,20,0.001235094,5.653226313,1.29E-05,42.42640687
748,1135,11,47.97775,11.15716,5/23/2013 12:00,5,0,660979.7129,5316078.984,1,2013,39,28,21,82,43,0.59223301,17.96863476,0.031989687,5.989460607,3.65E-06,120
747,1034,10,47.96127,11.15796,5/23/2013 12:00,5,0,661090.6741,5314249.114,1,2013,39,30,21,109,53,0.676923077,19.78802191,0.011873399,3.706094594,3.29E-06,42.42640687
746,1223,12,47.98938,11.18376,5/22/2013 12:00,5,0,662928.042,5317427.397,1,2013,39,27,21,92,45,0.628318584,15,0.006429762,5.320477798,3.66E-06,60
120,2010,20,48.00481,11.27552,1/17/2013 12:00,1,1,669723.1584,5319340.277,1,2013,40,30,22,94,47,0.620689655,16.99999998,0.027087303,0.788528085,5.40E-05,67.08203932
119,2012,20,48.00467,11.27674,1/17/2013 12:00,1,1,669814.6087,5319327.406,1,2013,39,28,21,81,41,0.588235294,14.90036597,0.014118528,2.337684711,2.57E-06,127.2792206
118,1345,13,47.98406,11.17608,1/13/2013 12:00,1,1,662371.766,5316819.941,1,2013,40,29,20,102,48,0.672131148,15.44420442,0.021866456,2.502590149,1.64E-05,30
117,1224,12,47.98937,11.18337,1/12/2013 12:00,1,1,662898.9774,5317425.461,1,2013,39,28,20,97,45,0.658119658,14.80753547,0.015909595,5.448197839,2.74E-06,60
745,1233,12,47.98957,11.18258,5/18/2013 12:00,5,0,662839.4098,5317446.019,1,2013,40,28,19,98,45,0.675213675,14.00000003,0.011708106,6.168352631,4.39E-06,0
116,1237,12,47.99037,11.18464,1/12/2013 12:00,1,1,662990.5759,5317539.283,1,2013,39,28,20,98,45,0.661016949,17,0.016738674,3.991946829,5.26E-06,30
115,1239,12,47.99018,11.18353,1/12/2013 12:00,1,1,662908.3639,5317515.82,1,2013,40,28,20,90,41,0.636363636,15.29588831,0.046109364,3.413995237,1.53E-06,0
114,1634,16,47.95782,11.20249,1/11/2013 12:00,1,1,664425.603,5313959.677,1,2013,38,26,20,80,32,0.6,15.56001476,0.018715498,6.167846227,2.64E-05,60
113,1504,15,47.96355,11.23854,1/10/2013 12:00,1,1,667098.2683,5314673.984,1,2013,39,26,19,78,35,0.608247423,16.96368398,0.015188902,4.462522619,5.42E-06,30
112,1943,19,47.99269,11.27711,1/10/2013 12:00,1,1,669881.5475,5317996.803,1,2013,40,29,22,72,42,0.531914894,16.99999999,0.004729845,3.641355085,5.68E-05,134.1640786
111,1936,19,47.99179,11.27632,1/10/2013 12:00,1,1,669825.5679,5317895.039,1,2013,40,29,22,103,51,0.648,16.00000001,0.008958243,5.475959234,1.14E-05,30
744,1928,19,47.99138,11.27434,5/27/2013 12:00,5,0,669679.2021,5317845.112,1,2013,44,34,32,78,62,0.418181818,16.99999997,0.014800342,2.016516797,0.000303135,42.42640687
110,1934,19,47.99176,11.27754,1/9/2013 12:00,1,1,669916.68,5317894.394,1,2013,41,31,23,108,48,0.648854962,16.18104866,0.011374654,2.488444745,4.68E-05,67.08203932
743,1643,16,47.95728,11.19913,5/24/2013 12:00,5,0,664176.4883,5313892.505,1,2013,39,29,20,93,44,0.646017699,16,1.96E-17,3.926990817,1.38E-05,123.6931688
109,1723,17,47.92268,11.19646,1/16/2013 12:00,1,1,664086.6679,5310041.505,1,2013,39,28,22,97,47,0.630252101,12.33983393,0.002871888,5.496383345,1.69E-05,30
742,1948,19,47.99365,11.27969,5/29/2013 12:00,5,0,670070.8594,5318109.184,1,2013,39,29,22,92,47,0.614035088,16.06254038,0.01130713,1.156773863,1.57E-05,67.08203932
108,1640,16,47.95724,11.19706,1/11/2013 12:00,1,1,664022.0864,5313883.655,1,2013,38,28,21,92,42,0.628318584,17,2.45E-10,1.81710224,1.62E-05,123.6931688
741,1315,13,47.97954,11.17559,5/23/2013 12:00,5,0,662349.3836,5316316.568,1,2013,41,29,21,103,50,0.661290323,14.00000001,0.002700754,0.16405131,1.03E-06,0
107,2104,21,48.01646,11.33779,1/18/2013 12:00,1,1,674328.1105,5320774.049,1,2013,41,29,21,90,47,0.621621622,16.11328145,0.017575424,3.861280897,1.37E-05,84.85281374
740,2110,21,48.01692,11.33723,5/21/2013 12:00,5,0,674284.8029,5320823.905,1,2013,40,29,22,74,36,0.541666667,16.1139694,0.017551852,3.639363558,6.53E-06,0
739,1816,18,47.93111,11.22392,5/31/2013 12:00,5,0,666110.9587,5311037.143,1,2013,39,28,21,77,40,0.571428571,16.82451173,0.007766126,6.15657107,1.02E-05,30
738,1407,14,47.97672,11.20041,5/30/2013 12:00,5,0,664210.383,5316055.73,1,2013,39,28,21,88,42,0.614678899,13.00632552,0.00852872,2.122631463,2.90E-05,30
737,1544,15,47.95969,11.2373,5/29/2013 12:00,5,0,667018.1594,5314242.311,1,2013,40,29,21,98,54,0.647058824,17,0.003115377,6.241459102,3.53E-06,60
736,1544,15,47.95969,11.2373,5/29/2013 12:00,5,0,667018.1594,5314242.311,1,2013,40,29,21,98,54,0.647058824,17,0.003115377,6.241459102,3.53E-06,60
735,1522,15,47.96133,11.23922,5/29/2013 12:00,5,0,667156.1901,5314428.735,1,2013,40,28,21,93,48,0.631578947,16.76901114,0.025008995,0.058183047,1.14E-05,90
732,1447,14,47.97369,11.2019,5/28/2013 12:00,5,0,664331.1901,5315722.16,1,2013,40,30,23,114,52,0.664233577,14.00000002,0.004147664,5.949268172,2.05E-06,30
731,1447,14,47.97369,11.2019,5/28/2013 12:00,5,0,664331.1901,5315722.16,1,2013,40,30,23,114,52,0.664233577,14.00000002,0.004147664,5.949268172,2.05E-06,30
730,1239,12,47.99018,11.18353,5/26/2013 12:00,5,0,662908.3639,5317515.82,1,2013,40,28,20,90,41,0.636363636,15.29588831,0.046109364,3.413995237,1.53E-06,0
729,1243,12,47.99006,11.18066,5/26/2013 12:00,5,0,662694.6276,5317496.422,1,2013,39,29,20,96,47,0.655172414,14.99999998,0.004486039,2.198129185,3.57E-05,30
728,2115,21,48.01784,11.33981,5/24/2013 12:00,5,0,674474.0742,5320931.99,1,2013,39,29,20,99,51,0.663865546,17,7.32E-11,1.431110763,1.08E-05,94.86832981
727,2132,21,48.01909,11.33736,5/24/2013 12:00,5,0,674287.1789,5321065.365,1,2013,40,27,20,70,34,0.555555556,16,0.002516013,1.125347689,8.09E-06,84.85281374
726,1222,12,47.98882,11.18341,5/23/2013 12:00,5,0,662903.6932,5317364.42,1,2013,39,29,21,101,47,0.655737705,14.59623749,0.02319689,2.925740476,3.47E-06,60
725,1310,13,47.97911,11.17743,5/23/2013 12:00,5,0,662488.0332,5316272.656,1,2013,41,30,22,103,48,0.648,17.24484785,0.022111017,6.240511468,5.75E-06,90
724,1223,12,47.98938,11.18376,5/20/2013 12:00,5,0,662928.042,5317427.397,1,2013,39,27,21,92,45,0.628318584,15,0.006429762,5.320477798,3.66E-06,60
723,1032,10,47.96114,11.15636,5/19/2013 12:00,5,0,660971.6447,5314231.325,1,2013,40,30,22,110,51,0.666666667,19.92836311,0.016385477,6.278309865,2.92E-06,60
722,1926,19,47.99089,11.27513,5/26/2013 12:00,5,0,669739.7452,5317792.395,1,2013,39,29,23,99,50,0.62295082,16,0.001684461,0.58005476,5.58E-06,0
106,1931,19,47.99121,11.27632,1/10/2013 12:00,1,1,669827.4718,5317830.58,1,2013,40,30,22,104,51,0.650793651,16.67474759,0.001529523,6.076148355,2.42E-06,0
721,1733,17,47.92305,11.20106,5/24/2013 12:00,5,0,664429.121,5310092.418,1,2013,42,34,23,111,63,0.656716418,16.78338091,0.004177507,3.459181779,1.26E-05,30
105,1709,17,47.92166,11.19785,1/16/2013 12:00,1,1,664193.7319,5309931.103,1,2013,38,28,21,86,38,0.607476636,13.99999999,0.013921344,0.950761179,1.89E-05,60
720,1305,13,47.97876,11.17746,5/27/2013 12:00,5,0,662491.3706,5316233.821,1,2013,40,30,21,110,49,0.679389313,17.8513313,0.017073257,5.845970312,2.64E-06,60
719,2038,20,48.00619,11.2775,5/24/2013 12:00,5,0,669866.2984,5319498.009,1,2013,40,28,21,74,35,0.557894737,14.00000002,0.00739756,4.729831404,1.63E-05,296.9848481
718,1913,19,47.98994,11.27556,5/24/2013 12:00,5,0,669774.9416,5317687.762,1,2013,40,27,20,89,46,0.633027523,16.99999999,0.002402572,1.301785875,4.49E-06,42.42640687
717,1905,19,47.98957,11.27491,5/23/2013 12:00,5,0,669727.6628,5317645.21,1,2013,40,30,22,97,46,0.630252101,18.10845134,0.02370326,1.602714987,4.11E-06,108.1665383
104,2036,20,48.00623,11.27861,1/17/2013 12:00,1,1,669948.9512,5319504.902,1,2013,41,29,24,91,47,0.582608696,14.22387899,0.007069449,4.717479616,8.17E-05,361.2478374
716,2019,20,48.00522,11.27866,5/26/2013 12:00,5,0,669955.9998,5319392.764,1,2013,39,29,20,78,38,0.591836735,14,0.004821125,6.121067611,7.85E-06,256.3201124
715,1321,13,47.98039,11.17684,5/24/2013 12:00,5,0,662439.9903,5316413.668,1,2013,41,30,22,82,39,0.576923077,15.05767872,0.007930502,5.146678782,1.15E-05,42.42640687
103,1907,19,47.98955,11.27659,1/9/2013 12:00,1,1,669853.064,5317646.688,1,2013,39,29,21,96,50,0.641025641,15.95053196,0.009603009,1.814000351,1.78E-05,0
714,1913,19,47.98994,11.27556,5/24/2013 12:00,5,0,669774.9416,5317687.762,1,2013,40,27,20,89,46,0.633027523,16.99999999,0.002402572,1.301785875,4.49E-06,42.42640687
102,1036,10,47.96085,11.15771,1/15/2013 12:00,1,1,661073.3188,5314201.915,1,2013,40,30,23,116,54,0.669064748,19.92522303,0.030338258,1.078480633,4.54E-06,30
713,1448,14,47.97355,11.20099,5/28/2013 12:00,5,0,664263.723,5315704.662,1,2013,40,30,22,115,54,0.678832117,14.77149734,0.008426214,1.284171758,1.18E-06,0
101,1426,14,47.97498,11.20315,1/15/2013 12:00,1,1,664420.3776,5315868.192,1,2013,38,28,20,71,33,0.56043956,13.72625701,0.013948463,5.983760025,5.87E-05,90
712,1439,14,47.97453,11.20317,5/26/2013 12:00,5,0,664423.2994,5315818.223,1,2013,39,28,20,97,48,0.658119658,14.62218839,0.016336552,6.233509831,1.58E-05,30
100,1114,11,47.97967,11.15841,1/14/2013 12:00,1,1,661067.016,5316294.979,1,2013,39,28,19,89,43,0.648148148,16.00000001,0.022699878,5.108898044,2.59E-06,108.1665383
711,1124,11,47.97861,11.15844,5/25/2013 12:00,5,0,661072.5531,5316177.236,1,2013,40,29,20,96,50,0.655172414,18.9013504,0.031160345,5.492661903,1.15E-06,60
99,1044,10,47.96037,11.15437,1/15/2013 12:00,1,1,660825.4898,5314141.598,1,2013,39,29,19,95,49,0.666666667,19.99999999,0.012689943,4.055233649,1.12E-05,0
98,1947,19,47.99319,11.27962,1/9/2013 12:00,1,1,670067.1497,5318057.907,1,2013,40,28,22,94,50,0.620689655,16.53595179,0.021046437,0.922396648,6.74E-06,94.86832981
97,1940,19,47.99284,11.27889,1/9/2013 12:00,1,1,670013.8425,5318017.399,1,2013,39,28,21,75,36,0.5625,17,0.002683613,0.017601921,2.41E-05,174.9285568
96,2042,20,48.0066,11.27603,1/17/2013 12:00,1,1,669755.3191,5319540.336,1,2013,41,30,23,108,54,0.648854962,15.99999999,0.012622216,5.007039808,1.24E-05,241.8677324
710,2022,20,48.00528,11.27683,5/24/2013 12:00,5,0,669819.3179,5319395.398,1,2013,40,28,21,94,39,0.634782609,15.11027407,0.001872386,5.703333609,2.95E-06,169.7056275
709,2101,21,48.01605,11.33803,5/20/2013 12:00,5,0,674347.3891,5320729.026,1,2013,40,30,25,88,53,0.557522124,16,0.00730252,3.918283518,8.26E-06,84.85281374
95,1523,15,47.96135,11.23992,1/10/2013 12:00,1,1,667208.3773,5314432.475,1,2013,40,29,21,94,49,0.634782609,16.88858738,0.029468667,5.888137222,5.29E-06,60
708,1517,15,47.96181,11.2398,5/28/2013 12:00,5,0,667197.9349,5314483.338,1,2013,39,29,21,91,48,0.625,16.02972352,0.016556394,5.324692337,2.42E-06,60
94,1945,19,47.99316,11.27846,1/9/2013 12:00,1,1,669980.7132,5318052.014,1,2013,40,30,23,109,56,0.651515152,16.99999999,0.00892956,1.361760829,1.21E-05,169.7056275
707,1948,19,47.99365,11.27969,5/29/2013 12:00,5,0,670070.8594,5318109.184,1,2013,39,29,22,92,47,0.614035088,16.06254038,0.01130713,1.156773863,1.57E-05,67.08203932
93,2028,20,48.00569,11.27489,1/17/2013 12:00,1,1,669673.284,5319436.69,1,2013,42,29,22,69,43,0.516483516,14.99999999,0.014755982,1.390630257,5.34E-05,123.6931688
706,2027,20,48.0057,11.27417,5/22/2013 12:00,5,0,669619.5527,5319436.216,1,2013,42,31,27,69,56,0.4375,15,0.008173949,1.991545596,4.96E-05,94.86832981
92,2025,20,48.00517,11.27464,1/17/2013 12:00,1,1,669656.3447,5319378.348,1,2013,40,30,21,98,49,0.647058824,15.99999998,0.024060999,0.287274659,7.71E-06,84.85281374
705,2027,20,48.0057,11.27417,5/22/2013 12:00,5,0,669619.5527,5319436.216,1,2013,42,31,27,69,56,0.4375,15,0.008173949,1.991545596,4.96E-05,94.86832981
91,1119,11,47.97917,11.15846,1/14/2013 12:00,1,1,661072.3029,5316239.515,1,2013,40,28,21,90,44,0.621621622,16.00000008,0.039697422,5.462213893,1.34E-06,67.08203932
704,1127,11,47.97826,11.15704,5/25/2013 12:00,5,0,660969.1722,5316135.414,1,2013,39,28,20,88,45,0.62962963,17,0.0046284,5.876496882,4.53E-06,84.85281374
90,1040,10,47.96074,11.15508,1/15/2013 12:00,1,1,660877.3401,5314184.2,1,2013,40,30,21,111,53,0.681818182,20,8.61E-11,3.926990475,4.02E-06,30
89,2009,20,48.0043,11.27615,1/17/2013 12:00,1,1,669771.8197,5319284.985,1,2013,41,33,25,107,60,0.621212121,15.49341271,0.021897327,1.154477673,1.10E-05,67.08203932
703,2012,20,48.00467,11.27674,5/27/2013 12:00,5,0,669814.6087,5319327.406,1,2013,39,28,21,81,41,0.588235294,14.90036597,0.014118528,2.337684711,2.57E-06,127.2792206
88,1332,13,47.9819,11.17678,1/13/2013 12:00,1,1,662430.7742,5316581.359,1,2013,40,31,22,111,53,0.669172932,15.50780297,0.007616608,1.063649479,3.27E-06,60
702,1712,17,47.92168,11.19981,5/28/2013 12:00,5,0,664340.0861,5309937.499,1,2013,41,30,23,99,53,0.62295082,15.09546828,0.017863545,4.519928695,7.46E-06,42.42640687
87,1418,14,47.97597,11.19993,1/15/2013 12:00,1,1,664176.9424,5315971.355,1,2013,40,28,21,99,51,0.65,14.00000001,0.011026831,0.897413573,2.19E-06,30
701,1236,12,47.98978,11.18467,5/21/2013 12:00,5,0,662994.6726,5317473.776,1,2013,41,29,20,89,43,0.633027523,16.13945559,0.034875772,4.033301188,4.82E-06,0
86,1123,11,47.97877,11.15909,1/14/2013 12:00,1,1,661120.5586,5316196.376,1,2013,40,30,20,93,48,0.646017699,19.19885929,0.046693671,5.237804733,1.42E-05,30
85,1404,14,47.97721,11.20192,1/15/2013 12:00,1,1,664321.5088,5316113.405,1,2013,38,29,21,80,34,0.584158416,12.31578899,0.010041871,4.213236168,2.65E-05,30
700,1403,14,47.9772,11.2013,5/24/2013 12:00,5,0,664275.2745,5316110.972,1,2013,39,29,21,93,39,0.631578947,13.1566832,0.023827513,1.867445682,1.90E-05,0
699,1904,19,47.98978,11.27449,5/24/2013 12:00,5,0,669695.6402,5317667.624,1,2013,41,30,22,106,50,0.65625,18.29575037,0.018222933,6.09660839,1.76E-06,120
698,1650,16,47.95695,11.20177,5/23/2013 12:00,5,0,664374.6153,5313861.454,1,2013,39,30,21,117,54,0.695652174,16.00000003,0.012330102,4.814352049,5.19E-06,42.42640687
697,1650,16,47.95695,11.20177,5/23/2013 12:00,5,0,664374.6153,5313861.454,1,2013,39,30,21,117,54,0.695652174,16.00000003,0.012330102,4.814352049,5.19E-06,42.42640687
696,2147,21,48.02053,11.34113,5/20/2013 12:00,5,0,674563.412,5321233.938,1,2013,40,28,21,90,43,0.621621622,14.99999997,0.006947702,4.357342714,3.68E-06,60
84,1337,13,47.98249,11.17683,1/13/2013 12:00,1,1,662432.6533,5316647.035,1,2013,39,31,22,113,53,0.674074074,14.61395516,0.012567982,5.322964084,2.77E-06,30
83,1221,12,47.98885,11.18268,1/12/2013 12:00,1,1,662849.1364,5317366.212,1,2013,39,28,20,91,43,0.63963964,15,0.004425889,6.185340892,1.26E-06,60
695,1716,17,47.9245,11.19771,5/28/2013 12:00,5,0,664174.283,5310246.432,1,2013,40,29,21,81,44,0.588235294,14,0.008919,2.017037239,1.20E-05,60
82,1740,17,47.92304,11.19642,1/16/2013 12:00,1,1,664082.5409,5310081.429,1,2013,39,28,22,82,41,0.576923077,13.22483945,0.018164111,3.691267122,1.35E-05,30
694,1929,19,47.99129,11.27501,5/24/2013 12:00,5,0,669729.4806,5317836.585,1,2013,40,30,21,98,56,0.647058824,16.18937676,0.010948641,2.312689255,0.000112159,0
693,1206,12,47.98755,11.18014,5/24/2013 12:00,5,0,662663.7238,5317216.37,1,2013,41,28,20,92,46,0.642857143,14.99999999,0.005290746,5.722121916,4.04E-06,30
81,1703,17,47.92134,11.19911,1/16/2013 12:00,1,1,664288.8711,5309898.222,1,2013,38,30,21,113,52,0.686567164,14.00000007,0.029480028,5.645200718,5.42E-06,30
692,1712,17,47.92168,11.19981,5/28/2013 12:00,5,0,664340.0861,5309937.499,1,2013,41,30,23,99,53,0.62295082,15.09546828,0.017863545,4.519928695,7.46E-06,42.42640687
691,1816,18,47.93111,11.22392,5/31/2013 12:00,5,0,666110.9587,5311037.143,1,2013,39,28,21,77,40,0.571428571,16.82451173,0.007766126,6.15657107,1.02E-05,30
80,1427,14,47.97506,11.20248,1/15/2013 12:00,1,1,664370.1243,5315875.654,1,2013,40,29,20,90,45,0.636363636,13.79496685,0.013151198,0.348234083,4.45E-05,90
690,1439,14,47.97453,11.20317,5/26/2013 12:00,5,0,664423.2994,5315818.223,1,2013,39,28,20,97,48,0.658119658,14.62218839,0.016336552,6.233509831,1.58E-05,30
79,1623,16,47.95864,11.19835,1/11/2013 12:00,1,1,664113.9512,5314041.991,1,2013,39,28,21,104,49,0.664,16.44246862,0.018073084,1.968168137,1.17E-05,150
78,1611,16,47.95927,11.20158,1/11/2013 12:00,1,1,664353.07,5314118.886,1,2013,39,29,20,97,46,0.658119658,15,0.004837456,0.78539818,0.000105186,0
689,1610,16,47.95926,11.20111,5/31/2013 12:00,5,0,664318.0169,5314116.773,1,2013,39,29,20,100,46,0.666666667,15.00000003,0.010363782,0.528432405,5.19E-05,30
77,2122,21,48.01812,11.33837,1/18/2013 12:00,1,1,674365.7584,5320959.848,1,2013,40,28,20,82,44,0.607843137,15.47467409,0.018781464,5.619454833,8.07E-06,0
688,2139,21,48.01961,11.33977,5/24/2013 12:00,5,0,674465.1168,5321128.611,1,2013,39,29,22,87,48,0.596330275,15.40105527,0.023882716,0.208323086,4.22E-06,0
687,1643,16,47.95728,11.19913,5/24/2013 12:00,5,0,664176.4883,5313892.505,1,2013,39,29,20,93,44,0.646017699,16,1.96E-17,3.926990817,1.38E-05,123.6931688
76,2106,21,48.01649,11.3392,1/18/2013 12:00,1,1,674433.1464,5320780.575,1,2013,39,28,20,95,50,0.652173913,16.99999995,0.007557928,2.697332002,9.47E-06,120
686,2113,21,48.01727,11.33838,5/22/2013 12:00,5,0,674369.3715,5320865.405,1,2013,40,29,22,88,49,0.6,17,1.96E-17,0.785398163,8.75E-06,60
685,1803,18,47.93018,11.22155,5/31/2013 12:00,5,0,665936.922,5310928.687,1,2013,39,27,19,75,33,0.595744681,16.37579676,0.032850144,4.383379846,2.29E-05,0
684,1721,17,47.92229,11.19718,5/31/2013 12:00,5,0,664141.6872,5309999.693,1,2013,40,29,20,99,48,0.663865546,13.94051914,0.01084662,5.821023778,1.72E-06,60
75,1350,13,47.9827,11.17541,1/13/2013 12:00,1,1,662326.041,5316667.383,1,2013,41,30,22,103,50,0.648,14.46828415,0.017928181,3.70278951,8.40E-06,0
74,1938,19,47.9924,11.27763,1/9/2013 12:00,1,1,669921.292,5317965.72,1,2013,40,30,21,106,54,0.669291339,16.99138638,0.011080145,2.531434946,8.67E-06,134.1640786
73,1620,16,47.95856,11.20049,1/11/2013 12:00,1,1,664273.9549,5314037.656,1,2013,37,28,19,82,45,0.623762376,16,0.004680107,5.864481146,8.96E-06,94.86832981
683,1630,16,47.9583,11.1997,5/26/2013 12:00,5,0,664215.8059,5314007.078,1,2013,39,31,21,95,46,0.637931034,16,0.002239564,5.726908289,1.02E-05,134.1640786
72,1230,12,47.98983,11.18061,1/12/2013 12:00,1,1,662691.6206,5317470.755,1,2013,40,29,21,99,45,0.65,14.61418428,0.022770149,2.811924763,2.97E-05,30
682,1230,12,47.98983,11.18061,5/19/2013 12:00,5,0,662691.6206,5317470.755,1,2013,40,29,21,99,45,0.65,14.61418428,0.022770149,2.811924763,2.97E-05,30
71,1417,14,47.97578,11.20072,1/15/2013 12:00,1,1,664236.4986,5315951.922,1,2013,39,27,21,81,40,0.588235294,13.47529676,0.031308557,1.41843214,8.31E-06,30
681,1424,14,47.97561,11.20158,5/26/2013 12:00,5,0,664301.2154,5315934.861,1,2013,39,27,20,80,38,0.6,12.15446958,0.018280598,5.104118131,2.23E-05,90
70,1115,11,47.97954,11.15773,1/14/2013 12:00,1,1,661016.6792,5316279.111,1,2013,39,28,20,89,42,0.633027523,15.00000007,0.024455032,5.915959753,2.45E-06,84.85281374
680,1127,11,47.97826,11.15704,5/25/2013 12:00,5,0,660969.1722,5316135.414,1,2013,39,28,20,88,45,0.62962963,17,0.0046284,5.876496882,4.53E-06,84.85281374
